# Energy_1	Intensity_1
8.218487394957983270e+02	5.012066122230022895e-03
8.218727490996398046e+02	5.001137006025227309e-03
8.218967587034813960e+02	4.989490834854985561e-03
8.219207683073229873e+02	4.977207460726316458e-03
8.219447779111644650e+02	4.964353455409299155e-03
8.219687875150060563e+02	4.950981486384056426e-03
8.219927971188475340e+02	4.937130079823431363e-03
8.220168067226891253e+02	4.922823775853834953e-03
8.220408163265306030e+02	4.908073664000532285e-03
8.220648259303721943e+02	4.892878269590838179e-03
8.220888355342136720e+02	4.877224746108165150e-03
8.221128451380552633e+02	4.861090315140128605e-03
8.221368547418967410e+02	4.844443885575757183e-03
8.221608643457383323e+02	4.827247777791187147e-03
8.221848739495798100e+02	4.809459477148618663e-03
8.222088835534214013e+02	4.791033344319999693e-03
8.222328931572628790e+02	4.771922217482957480e-03
8.222569027611044703e+02	4.752078852726549819e-03
8.222809123649459480e+02	4.731457163146891506e-03
8.223049219687875393e+02	4.710013232974400062e-03
8.223289315726290170e+02	4.687706099389680331e-03
8.223529411764706083e+02	4.664498310174896613e-03
8.223769507803120860e+02	4.640356278838649214e-03
8.224009603841536773e+02	4.615250469391819245e-03
8.224249699879951550e+02	4.589155449888655119e-03
8.224489795918367463e+02	4.562049856886437986e-03
8.224729891956782240e+02	4.533916312186751958e-03
8.224969987995198153e+02	4.504741329006477051e-03
8.225210084033612929e+02	4.474515237765408146e-03
8.225450180072028843e+02	4.443232152834339886e-03
8.225690276110444756e+02	4.410889991821038796e-03
8.225930372148859533e+02	4.377490549233310248e-03
8.226170468187275446e+02	4.343039617513883704e-03
8.226410564225690223e+02	4.307547141197521669e-03
8.226650660264106136e+02	4.271027384803800959e-03
8.226890756302520913e+02	4.233499092329226672e-03
8.227130852340936826e+02	4.194985615889488748e-03
8.227370948379351603e+02	4.155514993022237265e-03
8.227611044417767516e+02	4.115119956041211891e-03
8.227851140456182293e+02	4.073837862135150020e-03
8.228091236494598206e+02	4.031710539037313031e-03
8.228331332533012983e+02	3.988784047418287605e-03
8.228571428571428896e+02	3.945108367061428249e-03
8.228811524609843673e+02	3.900737018823176566e-03
8.229051620648259586e+02	3.855726637942834701e-03
8.229291716686674363e+02	3.810136516190700418e-03
8.229531812725090276e+02	3.764028130553433507e-03
8.229771908763505053e+02	3.717464674759491088e-03
8.230012004801920966e+02	3.670510607216081328e-03
8.230252100840335743e+02	3.623231225257528536e-03
8.230492196878751656e+02	3.575692271465171195e-03
8.230732292917166433e+02	3.527959573694821466e-03
8.230972388955582346e+02	3.480098716783915688e-03
8.231212484993997123e+02	3.432174741056181339e-03
8.231452581032413036e+02	3.384251860922479153e-03
8.231692677070827813e+02	3.336393196175625655e-03
8.231932773109243726e+02	3.288660508938408885e-03
8.232172869147659640e+02	3.241113940479097705e-03
8.232412965186074416e+02	3.193811744007263743e-03
8.232653061224490330e+02	3.146810011815269134e-03
8.232893157262905106e+02	3.100162397453561439e-03
8.233133253301321020e+02	3.053919835772402665e-03
8.233373349339735796e+02	3.008130265445864426e-03
8.233613445378151710e+02	2.962838359902633060e-03
8.233853541416566486e+02	2.918085273384246614e-03
8.234093637454982400e+02	2.873908409153994644e-03
8.234333733493397176e+02	2.830341216748234485e-03
8.234573829531813089e+02	2.787413024677231916e-03
8.234813925570227866e+02	2.745148914225882270e-03
8.235054021608643779e+02	2.703569639044280451e-03
8.235294117647058556e+02	2.662691594107096434e-03
8.235534213685474469e+02	2.622526836392057633e-03
8.235774309723889246e+02	2.583083158307104745e-03
8.236014405762305159e+02	2.544364213503631789e-03
8.236254501800719936e+02	2.506369693280924033e-03
8.236494597839135849e+02	2.469095550358115128e-03
8.236734693877550626e+02	2.432534265423696128e-03
8.236974789915966539e+02	2.396675150642396147e-03
8.237214885954381316e+02	2.361504683281770087e-03
8.237454981992797229e+02	2.327006861889457760e-03
8.237695078031212006e+02	2.293163577061970229e-03
8.237935174069627919e+02	2.259954988828273385e-03
8.238175270108042696e+02	2.227359903025344541e-03
8.238415366146458609e+02	2.195356139732638958e-03
8.238655462184874523e+02	2.163920887793988664e-03
8.238895558223289299e+02	2.133031040600168269e-03
8.239135654261705213e+02	2.102663509530078561e-03
8.239375750300119989e+02	2.072795512649114671e-03
8.239615846338535903e+02	2.043404837341617018e-03
8.239855942376950679e+02	2.014470076431825688e-03
8.240096038415366593e+02	1.985970837969087011e-03
8.240336134453781369e+02	1.957887929194774678e-03
8.240576230492197283e+02	1.930203515278702429e-03
8.240816326530612059e+02	1.902901253250282101e-03
8.241056422569027973e+02	1.875966401221765625e-03
8.241296518607442749e+02	1.849385902593839994e-03
8.241536614645858663e+02	1.823148444543458598e-03
8.241776710684273439e+02	1.797244489815485622e-03
8.242016806722689353e+02	1.771666280752772242e-03
8.242256902761104129e+02	1.746407814659253419e-03
8.242496998799520043e+02	1.721464790017223538e-03
8.242737094837934819e+02	1.696834523756577317e-03
8.242977190876350733e+02	1.672515840646889192e-03
8.243217286914765509e+02	1.648508936868988773e-03
8.243457382953181423e+02	1.624815220820442817e-03
8.243697478991596199e+02	1.601437135113599171e-03
8.243937575030012113e+02	1.578377964439769314e-03
8.244177671068426889e+02	1.555641634427217977e-03
8.244417767106842803e+02	1.533232506772232509e-03
8.244657863145257579e+02	1.511155175766820723e-03
8.244897959183673493e+02	1.489414270910837486e-03
8.245138055222089406e+02	1.468014269637288967e-03
8.245378151260504183e+02	1.446959323371978983e-03
8.245618247298920096e+02	1.426253099275160731e-03
8.245858343337334873e+02	1.405898639154949713e-03
8.246098439375750786e+02	1.385898236270037597e-03
8.246338535414165563e+02	1.366253330104826719e-03
8.246578631452581476e+02	1.346964418736185673e-03
8.246818727490996253e+02	1.328030988126959605e-03
8.247058823529412166e+02	1.309451457567851551e-03
8.247298919567826943e+02	1.291223140519137972e-03
8.247539015606242856e+02	1.273342220238961190e-03
8.247779111644657632e+02	1.255803739781224991e-03
8.248019207683073546e+02	1.238601606157696718e-03
8.248259303721488322e+02	1.221728608646163684e-03
8.248499399759904236e+02	1.205176451357123412e-03
8.248739495798319012e+02	1.188935800226468111e-03
8.248979591836734926e+02	1.172996344573006564e-03
8.249219687875149702e+02	1.157346873252667512e-03
8.249459783913565616e+02	1.141975365269224524e-03
8.249699879951980392e+02	1.126869094482554554e-03
8.249939975990396306e+02	1.112014747808888092e-03
8.250180072028811082e+02	1.097398556047856711e-03
8.250420168067226996e+02	1.083006436205626380e-03
8.250660264105641772e+02	1.068824143911800782e-03
8.250900360144057686e+02	1.054837434241961058e-03
8.251140456182472462e+02	1.041032228946942679e-03
8.251380552220888376e+02	1.027394787744166172e-03
8.251620648259304289e+02	1.013911880943727624e-03
8.251860744297719066e+02	1.000570960272703907e-03
8.252100840336134979e+02	9.873603243506078476e-04
8.252340936374549756e+02	9.742692748986944576e-04
8.252581032412965669e+02	9.612882594893531031e-04
8.252821128451380446e+02	9.484089965177580454e-04
8.253061224489796359e+02	9.356245781627434014e-04
8.253301320528211136e+02	9.229295474397792307e-04
8.253541416566627049e+02	9.103199460575905943e-04
8.253781512605041826e+02	8.977933306639645540e-04
8.254021608643457739e+02	8.853487561687852425e-04
8.254261704681872516e+02	8.729867260979805354e-04
8.254501800720288429e+02	8.607091112735666162e-04
8.254741896758703206e+02	8.485190394336379399e-04
8.254981992797119119e+02	8.364207596026099157e-04
8.255222088835533896e+02	8.244194860073762255e-04
8.255462184873949809e+02	8.125212270419291706e-04
8.255702280912364586e+02	8.007326051700350321e-04
8.255942376950780499e+02	7.890606737121313953e-04
8.256182472989195276e+02	7.775127362057416116e-04
8.256422569027611189e+02	7.660961735004397826e-04
8.256662665066025966e+02	7.548182830079392227e-04
8.256902761104441879e+02	7.436861336439611536e-04
8.257142857142856656e+02	7.327064390425224588e-04
8.257382953181272569e+02	7.218854506616615438e-04
8.257623049219687346e+02	7.112288714890339881e-04
8.257863145258103259e+02	7.007417902408124080e-04
8.258103241296519172e+02	6.904286352576831376e-04
8.258343337334933949e+02	6.802931467542490526e-04
8.258583433373349862e+02	6.703383656766408009e-04
8.258823529411764639e+02	6.605666371620549059e-04
8.259063625450180552e+02	6.509796264600492977e-04
8.259303721488595329e+02	6.415783451502370203e-04
8.259543817527011242e+02	6.323631855541389383e-04
8.259783913565426019e+02	6.233339613685973633e-04
8.260024009603841932e+02	6.144899527240136857e-04
8.260264105642256709e+02	6.058299540737869908e-04
8.260504201680672622e+02	5.973523235359641829e-04
8.260744297719087399e+02	5.890550325213816420e-04
8.260984393757503312e+02	5.809357146846163720e-04
8.261224489795918089e+02	5.729917134186058919e-04
8.261464585834334002e+02	5.652201272771879880e-04
8.261704681872748779e+02	5.576178528507910173e-04
8.261944777911164692e+02	5.501816247402258704e-04
8.262184873949579469e+02	5.429080523740543529e-04
8.262424969987995382e+02	5.357936534998258794e-04
8.262665066026410159e+02	5.288348842517031625e-04
8.262905162064826072e+02	5.220281657601976788e-04
8.263145258103240849e+02	5.153699073265125387e-04
8.263385354141656762e+02	5.088565262361329248e-04
8.263625450180071539e+02	5.024844643348853022e-04
8.263865546218487452e+02	4.962502015358661754e-04
8.264105642256902229e+02	4.901502664666055773e-04
8.264345738295318142e+02	4.841812445017962285e-04
8.264585834333734056e+02	4.783397834563931738e-04
8.264825930372148832e+02	4.726225972359413279e-04
8.265066026410564746e+02	4.670264677544846651e-04
8.265306122448979522e+02	4.615482454351296240e-04
8.265546218487395436e+02	4.561848486042997808e-04
8.265786314525810212e+02	4.509332620784131575e-04
8.266026410564226126e+02	4.457905352222258592e-04
8.266266506602640902e+02	4.407537797327250556e-04
8.266506602641056816e+02	4.358201673724651829e-04
8.266746698679471592e+02	4.309869278432596992e-04
8.266986794717887506e+02	4.262513469562646037e-04
8.267226890756302282e+02	4.216107652190116879e-04
8.267466986794718196e+02	4.170625769245452454e-04
8.267707082833132972e+02	4.126042297932931810e-04
8.267947178871548886e+02	4.082332251851412378e-04
8.268187274909963662e+02	4.039471188677035899e-04
8.268427370948379576e+02	3.997435222974836757e-04
8.268667466986794352e+02	3.956201043440132036e-04
8.268907563025210266e+02	3.915745933635913904e-04
8.269147659063625042e+02	3.876047795098361260e-04
8.269387755102040956e+02	3.837085171535557847e-04
8.269627851140455732e+02	3.798837272754496293e-04
8.269867947178871646e+02	3.761283996924159791e-04
8.270108043217286422e+02	3.724405949824226834e-04
8.270348139255702336e+02	3.688184459841132245e-04
8.270588235294117112e+02	3.652601587651868793e-04
8.270828331332533025e+02	3.617640129774112880e-04
8.271068427370948939e+02	3.583283615444830881e-04
8.271308523409363715e+02	3.549516296602320460e-04
8.271548619447779629e+02	3.516323131067061411e-04
8.271788715486194405e+02	3.483689759325157864e-04
8.272028811524610319e+02	3.451602475594217016e-04
8.272268907563025095e+02	3.420048194077649211e-04
8.272509003601441009e+02	3.389014411478250433e-04
8.272749099639855785e+02	3.358489166938343124e-04
8.272989195678271699e+02	3.328461000600288163e-04
8.273229291716686475e+02	3.298918911942996346e-04
8.273469387755102389e+02	3.269852318955307328e-04
8.273709483793517165e+02	3.241251019068634590e-04
8.273949579831933079e+02	3.213105152601812542e-04
8.274189675870347855e+02	3.185405169285605268e-04
8.274429771908763769e+02	3.158141798245648344e-04
8.274669867947178545e+02	3.131306021641647825e-04
8.274909963985594459e+02	3.104889051996795758e-04
8.275150060024009235e+02	3.078882313111046330e-04
8.275390156062425149e+02	3.053277424338137944e-04
8.275630252100839925e+02	3.028066187921523117e-04
8.275870348139255839e+02	3.003240579027237735e-04
8.276110444177670615e+02	2.978792738081359665e-04
8.276350540216086529e+02	2.954714965011761142e-04
8.276590636254501305e+02	2.930999715005637592e-04
8.276830732292917219e+02	2.907639595421471625e-04
8.277070828331331995e+02	2.884627363531913841e-04
8.277310924369747909e+02	2.861955924819250597e-04
8.277551020408163822e+02	2.839618331593794873e-04
8.277791116446578599e+02	2.817607781754018150e-04
8.278031212484994512e+02	2.795917617553603284e-04
8.278271308523409289e+02	2.774541324282219835e-04
8.278511404561825202e+02	2.753472528802994963e-04
8.278751500600239979e+02	2.732704997918831090e-04
8.278991596638655892e+02	2.712232636562513606e-04
8.279231692677070669e+02	2.692049485821902742e-04
8.279471788715486582e+02	2.672149720821910481e-04
8.279711884753901359e+02	2.652527648490565402e-04
8.279951980792317272e+02	2.633177705238374969e-04
8.280192076830732049e+02	2.614094454578860089e-04
8.280432172869147962e+02	2.595272584715228414e-04
8.280672268907562739e+02	2.576706906113893558e-04
8.280912364945978652e+02	2.558392349081131450e-04
8.281152460984393429e+02	2.540323961354596228e-04
8.281392557022809342e+02	2.522496905717368015e-04
8.281632653061224119e+02	2.504906457638996246e-04
8.281872749099640032e+02	2.487548002945163227e-04
8.282112845138054809e+02	2.470417035515849735e-04
8.282352941176470722e+02	2.453509155010513525e-04
8.282593037214885499e+02	2.436820064618305847e-04
8.282833133253301412e+02	2.420345568831045650e-04
8.283073229291716189e+02	2.404081571236800670e-04
8.283313325330132102e+02	2.388024072332471323e-04
8.283553421368546879e+02	2.372169167354153086e-04
8.283793517406962792e+02	2.356513044124634686e-04
8.284033613445378705e+02	2.341051980918129952e-04
8.284273709483793482e+02	2.325782344342698161e-04
8.284513805522209395e+02	2.310700587241404542e-04
8.284753901560624172e+02	2.295803246613541777e-04
8.284993997599040085e+02	2.281086941557654258e-04
8.285234093637454862e+02	2.266548371238212057e-04
8.285474189675870775e+02	2.252184312877826523e-04
8.285714285714285552e+02	2.237991619777129025e-04
8.285954381752701465e+02	2.223967219364192318e-04
8.286194477791116242e+02	2.210108111275379660e-04
8.286434573829532155e+02	2.196411365469392218e-04
8.286674669867946932e+02	2.182874120376082758e-04
8.286914765906362845e+02	2.169493581081445913e-04
8.287154861944777622e+02	2.156267017549938622e-04
8.287394957983193535e+02	2.143191762885219805e-04
8.287635054021608312e+02	2.130265211630058206e-04
8.287875150060024225e+02	2.117484818105989247e-04
8.288115246098439002e+02	2.104848094793219373e-04
8.288355342136854915e+02	2.092352610750968693e-04
8.288595438175269692e+02	2.079995990078320771e-04
8.288835534213685605e+02	2.067775910415566010e-04
8.289075630252100382e+02	2.055690101485786834e-04
8.289315726290516295e+02	2.043736343676396793e-04
8.289555822328931072e+02	2.031912466660154126e-04
8.289795918367346985e+02	2.020216348055188429e-04
8.290036014405761762e+02	2.008645912123411886e-04
8.290276110444177675e+02	1.997199128506598929e-04
8.290516206482593589e+02	1.985874010999488153e-04
8.290756302521008365e+02	1.974668616359090618e-04
8.290996398559424279e+02	1.963581043149353715e-04
8.291236494597839055e+02	1.952609430620425989e-04
8.291476590636254969e+02	1.941751957621587520e-04
8.291716686674669745e+02	1.931006841547018083e-04
8.291956782713085659e+02	1.920372337313468495e-04
8.292196878751500435e+02	1.909846736368999234e-04
8.292436974789916349e+02	1.899428365731872619e-04
8.292677070828331125e+02	1.889115587058694593e-04
8.292917166866747039e+02	1.878906795740972096e-04
8.293157262905161815e+02	1.868800420029198865e-04
8.293397358943577728e+02	1.858794920183623727e-04
8.293637454981992505e+02	1.848888787650840521e-04
8.293877551020408418e+02	1.839080544265429319e-04
8.294117647058823195e+02	1.829368741475816292e-04
8.294357743097239108e+02	1.819751959593546645e-04
8.294597839135653885e+02	1.810228807065268066e-04
8.294837935174069798e+02	1.800797919766632680e-04
8.295078031212484575e+02	1.791457960317406259e-04
8.295318127250900488e+02	1.782207617417095431e-04
8.295558223289315265e+02	1.773045605200404930e-04
8.295798319327731178e+02	1.763970662611875212e-04
8.296038415366145955e+02	1.754981552799024947e-04
8.296278511404561868e+02	1.746077062523437612e-04
8.296518607442976645e+02	1.737256001589159804e-04
8.296758703481392558e+02	1.728517202287814698e-04
8.296998799519808472e+02	1.719859518859925959e-04
8.297238895558223248e+02	1.711281826971873673e-04
8.297478991596639162e+02	1.702783023207948615e-04
8.297719087635053938e+02	1.694362024577057604e-04
8.297959183673469852e+02	1.686017768033526204e-04
8.298199279711884628e+02	1.677749210011607089e-04
8.298439375750300542e+02	1.669555325973145479e-04
8.298679471788715318e+02	1.661435109968067969e-04
8.298919567827131232e+02	1.653387574207210132e-04
8.299159663865546008e+02	1.645411748647083886e-04
8.299399759903961922e+02	1.637506680586222252e-04
8.299639855942376698e+02	1.629671434272709010e-04
8.299879951980792612e+02	1.621905090522511074e-04
8.300120048019207388e+02	1.614206746348301061e-04
8.300360144057623302e+02	1.606575514598404964e-04
8.300600240096038078e+02	1.599010523605568076e-04
8.300840336134453992e+02	1.591510916845199290e-04
8.301080432172868768e+02	1.584075852602822979e-04
8.301320528211284682e+02	1.576704503650435980e-04
8.301560624249699458e+02	1.569396056931466894e-04
8.301800720288115372e+02	1.562149713254101107e-04
8.302040816326530148e+02	1.554964686992700725e-04
8.302280912364946062e+02	1.547840205797033474e-04
8.302521008403360838e+02	1.540775510309126261e-04
8.302761104441776752e+02	1.533769853887454978e-04
8.303001200480191528e+02	1.526822502338291406e-04
8.303241296518607442e+02	1.519932733653932895e-04
8.303481392557023355e+02	1.513099837757663055e-04
8.303721488595438132e+02	1.506323116255207884e-04
8.303961584633854045e+02	1.499601882192485170e-04
8.304201680672268822e+02	1.492935459819477717e-04
8.304441776710684735e+02	1.486323184360041508e-04
8.304681872749099512e+02	1.479764401787468263e-04
8.304921968787515425e+02	1.473258468605625679e-04
8.305162064825930202e+02	1.466804751635526001e-04
8.305402160864346115e+02	1.460402627807160826e-04
8.305642256902760892e+02	1.454051483956428142e-04
8.305882352941176805e+02	1.447750716627032599e-04
8.306122448979591582e+02	1.441499731877203701e-04
8.306362545018007495e+02	1.435297945091070925e-04
8.306602641056422272e+02	1.429144780794607656e-04
8.306842737094838185e+02	1.423039672475969949e-04
8.307082833133252961e+02	1.416982062410138208e-04
8.307322929171668875e+02	1.410971401487704857e-04
8.307563025210083651e+02	1.405007149047734279e-04
8.307803121248499565e+02	1.399088772714546475e-04
8.308043217286914341e+02	1.393215748238325251e-04
8.308283313325330255e+02	1.387387559339452268e-04
8.308523409363745031e+02	1.381603697556462319e-04
8.308763505402160945e+02	1.375863662097498148e-04
8.309003601440575721e+02	1.370166959695207879e-04
8.309243697478991635e+02	1.364513104464957116e-04
8.309483793517406411e+02	1.358901617766288515e-04
8.309723889555822325e+02	1.353332028067518475e-04
8.309963985594238238e+02	1.347803870813406746e-04
8.310204081632653015e+02	1.342316688295821408e-04
8.310444177671068928e+02	1.336870029527278882e-04
8.310684273709483705e+02	1.331463450117337840e-04
8.310924369747899618e+02	1.326096512151735054e-04
8.311164465786314395e+02	1.320768784074193806e-04
8.311404561824730308e+02	1.315479840570852005e-04
8.311644657863145085e+02	1.310229262457229230e-04
8.311884753901560998e+02	1.305016636567666297e-04
8.312124849939975775e+02	1.299841555647173927e-04
8.312364945978391688e+02	1.294703618245635480e-04
8.312605042016806465e+02	1.289602428614303328e-04
8.312845138055222378e+02	1.284537596604506721e-04
8.313085234093637155e+02	1.279508737568552459e-04
8.313325330132053068e+02	1.274515472262740569e-04
8.313565426170467845e+02	1.269557426752430202e-04
8.313805522208883758e+02	1.264634232319141675e-04
8.314045618247298535e+02	1.259745525369600845e-04
8.314285714285714448e+02	1.254890947346714463e-04
8.314525810324129225e+02	1.250070144642395165e-04
8.314765906362545138e+02	1.245282768512218227e-04
8.315006002400959915e+02	1.240528474991856142e-04
8.315246098439375828e+02	1.235806924815230844e-04
8.315486194477790605e+02	1.231117783334368667e-04
8.315726290516206518e+02	1.226460720440897603e-04
8.315966386554621295e+02	1.221835410489163006e-04
8.316206482593037208e+02	1.217241532220890849e-04
8.316446578631453121e+02	1.212678768691407232e-04
8.316686674669867898e+02	1.208146807197342960e-04
8.316926770708283811e+02	1.203645339205793133e-04
8.317166866746698588e+02	1.199174060284905575e-04
8.317406962785114501e+02	1.194732670035871539e-04
8.317647058823529278e+02	1.190320872026252017e-04
8.317887154861945191e+02	1.185938373724648736e-04
8.318127250900359968e+02	1.181584886436663854e-04
8.318367346938775881e+02	1.177260125242131161e-04
8.318607442977190658e+02	1.172963808933568498e-04
8.318847539015606571e+02	1.168695659955850714e-04
8.319087635054021348e+02	1.164455404347064000e-04
8.319327731092437261e+02	1.160242771680496733e-04
8.319567827130852038e+02	1.156057495007770905e-04
8.319807923169267951e+02	1.151899310803071848e-04
8.320048019207682728e+02	1.147767958908443050e-04
8.320288115246098641e+02	1.143663182480144307e-04
8.320528211284513418e+02	1.139584727936029696e-04
8.320768307322929331e+02	1.135532344903934402e-04
8.321008403361344108e+02	1.131505786171036246e-04
8.321248499399760021e+02	1.127504807634181603e-04
8.321488595438174798e+02	1.123529168251154176e-04
8.321728691476590711e+02	1.119578629992850428e-04
8.321968787515006625e+02	1.115652957796357082e-04
8.322208883553421401e+02	1.111751919518915750e-04
8.322448979591836178e+02	1.107875285892726485e-04
8.322689075630252091e+02	1.104022830480606479e-04
8.322929171668668005e+02	1.100194329632465045e-04
8.323169267707082781e+02	1.096389562442583876e-04
8.323409363745498695e+02	1.092608310707673469e-04
8.323649459783913471e+02	1.088850358885713423e-04
8.323889555822329385e+02	1.085115494055539069e-04
8.324129651860744161e+02	1.081403505877156015e-04
8.324369747899160075e+02	1.077714186552787882e-04
8.324609843937574851e+02	1.074047330788626997e-04
8.324849939975990765e+02	1.070402735757266664e-04
8.325090036014405541e+02	1.066780201060818088e-04
8.325330132052821455e+02	1.063179528694687456e-04
8.325570228091236231e+02	1.059600523011999329e-04
8.325810324129652145e+02	1.056042990688650646e-04
8.326050420168066921e+02	1.052506740688989887e-04
8.326290516206482835e+02	1.048991584232110457e-04
8.326530612244897611e+02	1.045497334758720983e-04
8.326770708283313525e+02	1.042023807898616951e-04
8.327010804321728301e+02	1.038570821438715170e-04
8.327250900360144215e+02	1.035138195291649858e-04
8.327490996398558991e+02	1.031725751464911367e-04
8.327731092436974905e+02	1.028333314030528640e-04
8.327971188475389681e+02	1.024960709095277097e-04
8.328211284513805595e+02	1.021607764771391755e-04
8.328451380552221508e+02	1.018274311147798202e-04
8.328691476590636285e+02	1.014960180261832262e-04
8.328931572629051061e+02	1.011665206071438476e-04
8.329171668667466975e+02	1.008389224427855800e-04
8.329411764705882888e+02	1.005132073048755140e-04
8.329651860744297664e+02	1.001893591491848377e-04
8.329891956782713578e+02	9.986736211289279656e-05
8.330132052821128354e+02	9.954720051203555140e-05
8.330372148859544268e+02	9.922885883899794498e-05
8.330612244897959044e+02	9.891232176004681985e-05
8.330852340936374958e+02	9.859757411290598339e-05
8.331092436974789734e+02	9.828460090437202016e-05
8.331332533013205648e+02	9.797338730796872886e-05
8.331572629051620424e+02	9.766391866164181041e-05
8.331812725090036338e+02	9.735618046549043240e-05
8.332052821128451114e+02	9.705015837953763502e-05
8.332292917166867028e+02	9.674583822153571622e-05
8.332533013205281804e+02	9.644320596480927918e-05
8.332773109243697718e+02	9.614224773613263555e-05
8.333013205282112494e+02	9.584294981364198439e-05
8.333253301320528408e+02	9.554529862478154027e-05
8.333493397358943184e+02	9.524928074428378659e-05
8.333733493397359098e+02	9.495488289218080482e-05
8.333973589435773874e+02	9.466209193184937671e-05
8.334213685474189788e+02	9.437089486808645762e-05
8.334453781512604564e+02	9.408127884521605118e-05
8.334693877551020478e+02	9.379323114522633304e-05
8.334933973589436391e+02	9.350673918593600754e-05
8.335174069627851168e+02	9.322179051919099490e-05
8.335414165666265944e+02	9.293837282908834539e-05
8.335654261704681858e+02	9.265647393022935930e-05
8.335894357743097771e+02	9.237608176600006933e-05
8.336134453781512548e+02	9.209718440687813699e-05
8.336374549819928461e+02	9.181977004876746380e-05
8.336614645858343238e+02	9.154382701135779343e-05
8.336854741896759151e+02	9.126934373651099874e-05
8.337094837935173928e+02	9.099630878667150586e-05
8.337334933973589841e+02	9.072471084330215637e-05
8.337575030012004618e+02	9.045453870534424722e-05
8.337815126050420531e+02	9.018578128770081317e-05
8.338055222088835308e+02	8.991842761974400567e-05
8.338295318127251221e+02	8.965246684384507736e-05
8.338535414165665998e+02	8.938788821392710767e-05
8.338775510204081911e+02	8.912468109403950739e-05
8.339015606242496688e+02	8.886283495695473575e-05
8.339255702280912601e+02	8.860233938278620021e-05
8.339495798319327378e+02	8.834318405762710833e-05
8.339735894357743291e+02	8.808535877220982472e-05
8.339975990396158068e+02	8.782885342058607174e-05
8.340216086434573981e+02	8.757365799882606305e-05
8.340456182472988758e+02	8.731976260373806083e-05
8.340696278511404671e+02	8.706715743160662203e-05
8.340936374549819448e+02	8.681583277695031941e-05
8.341176470588235361e+02	8.656577903129695909e-05
8.341416566626651274e+02	8.631698668197800191e-05
8.341656662665066051e+02	8.606944631094081994e-05
8.341896758703480828e+02	8.582314859357756843e-05
8.342136854741896741e+02	8.557808429757266530e-05
8.342376950780312654e+02	8.533424428176654734e-05
8.342617046818727431e+02	8.509161949503596032e-05
8.342857142857143344e+02	8.485020097519120348e-05
8.343097238895558121e+02	8.460997984788921683e-05
8.343337334933974034e+02	8.437094732556266045e-05
8.343577430972388811e+02	8.413309470636422683e-05
8.343817527010804724e+02	8.389641337312683681e-05
8.344057623049219501e+02	8.366089479233859412e-05
8.344297719087635414e+02	8.342653051313244457e-05
8.344537815126050191e+02	8.319331216629067508e-05
8.344777911164466104e+02	8.296123146326368368e-05
8.345018007202880881e+02	8.273028019520257297e-05
8.345258103241296794e+02	8.250045023200590604e-05
8.345498199279711571e+02	8.227173352137983871e-05
8.345738295318127484e+02	8.204412208791212954e-05
8.345978391356542261e+02	8.181760803215846914e-05
8.346218487394958174e+02	8.159218352974236194e-05
8.346458583433372951e+02	8.136784083046814042e-05
8.346698679471788864e+02	8.114457225744514657e-05
8.346938775510203641e+02	8.092237020622570988e-05
8.347178871548619554e+02	8.070122714395453649e-05
8.347418967587034331e+02	8.048113560852988911e-05
8.347659063625450244e+02	8.026208820777685571e-05
8.347899159663866158e+02	8.004407761863197533e-05
8.348139255702280934e+02	7.982709658633945122e-05
8.348379351740695711e+02	7.961113792365794853e-05
8.348619447779111624e+02	7.939619451007906071e-05
8.348859543817527538e+02	7.918225929105633339e-05
8.349099639855942314e+02	7.896932527724461522e-05
8.349339735894358228e+02	7.875738554375027783e-05
8.349579831932773004e+02	7.854643322939166802e-05
8.349819927971188918e+02	7.833646153596960228e-05
8.350060024009603694e+02	7.812746372754768699e-05
8.350300120048019608e+02	7.791943312974277584e-05
8.350540216086434384e+02	7.771236312902495469e-05
8.350780312124850298e+02	7.750624717202689122e-05
8.351020408163265074e+02	7.730107876486261721e-05
8.351260504201680988e+02	7.709685147245581101e-05
8.351500600240095764e+02	7.689355891787656402e-05
8.351740696278511678e+02	7.669119478168756610e-05
8.351980792316926454e+02	7.648975280129885620e-05
8.352220888355342368e+02	7.628922677033142280e-05
8.352460984393757144e+02	7.608961053798877323e-05
8.352701080432173057e+02	7.589089800843752892e-05
8.352941176470587834e+02	7.569308314019617941e-05
8.353181272509003747e+02	7.549615994553126295e-05
8.353421368547418524e+02	7.530012248986243776e-05
8.353661464585834437e+02	7.510496489117502057e-05
8.353901560624249214e+02	7.491068131944018244e-05
8.354141656662665127e+02	7.471726599604285588e-05
8.354381752701081041e+02	7.452471319321724507e-05
8.354621848739495817e+02	7.433301723348992535e-05
8.354861944777910594e+02	7.414217248912955641e-05
8.355102040816326507e+02	7.395217338160438823e-05
8.355342136854742421e+02	7.376301438104700397e-05
8.355582232893157197e+02	7.357469000572499892e-05
8.355822328931573111e+02	7.338719482151964191e-05
8.356062424969987887e+02	7.320052344141093350e-05
8.356302521008403801e+02	7.301467052496884405e-05
8.356542617046818577e+02	7.282963077785170765e-05
8.356782713085234491e+02	7.264539895131078234e-05
8.357022809123649267e+02	7.246196984170135628e-05
8.357262905162065181e+02	7.227933828999983051e-05
8.357503001200479957e+02	7.209749918132703596e-05
8.357743097238895871e+02	7.191644744447812335e-05
8.357983193277310647e+02	7.173617805145763020e-05
